protein_Id	description	nrPeptides	fasta.id	Protein.Group.2	IDcolumn	CON	REV	modelName	contrast	diff	std.error	avgAbd	statistic	df	p.value	conf.low	conf.high	sigma	FDR
O43681	ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2	11	sp|O43681|GET3_HUMAN	O43681	O43681	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.208286286382443	0.141542790727153	21.4029216826009	-1.29323644969153	9.1429929367117	0.22764744966366	-0.722313498104903	0.305740925340017	0.227770637866446	0.4109009286447
O43684	Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1	13	sp|O43684|BUB3_HUMAN	O43684	O43684	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.257497493610633	0.19747515503086	22.984497892116	1.31432035952613	9.1429929367117	0.220753309022686	-0.367783374907136	0.882778362128403	0.277068254403768	0.407761271051136
O43688	Phospholipid phosphatase 2 OS=Homo sapiens OX=9606 GN=PLPP2 PE=1 SV=1	2	sp|O43688|PLPP2_HUMAN	O43688	O43688	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.197881191908334	0.546992456408269	18.7435365023208	0.432699124237089	9.1429929367117	0.675260741928825	-1.26167853528638	1.65744091910304	0.646745624523111	0.759054664134467
O43707	Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	74	sp|O43707|ACTN4_HUMAN	O43707	O43707	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.196236104784176	0.159775610490039	23.9568443507052	1.14165958252578	9.1429929367117	0.282613305792641	-0.352351080695018	0.744823290263371	0.243084510532529	0.444327754236326
O43708	Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3	7	sp|O43708|MAAI_HUMAN	O43708	O43708	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.136245774111974	0.187763809986543	20.4626182694273	-0.718794532849522	9.1429929367117	0.490228790510958	-0.741198789493397	0.46870724126945	0.268060777815503	0.605158131345681
O43709	Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Homo sapiens OX=9606 GN=BUD23 PE=1 SV=2	6	sp|O43709|BUD23_HUMAN	O43709	O43709	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.187470297454064	0.138284706395452	21.5137936385093	1.17765167475929	9.1429929367117	0.268679545521272	-0.320594359480566	0.695534954388693	0.225128569749494	0.43530053540872
O43719	HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1	15	sp|O43719|HTSF1_HUMAN	O43719	O43719	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.310410533783613	0.203512252762913	20.2719054856097	1.55259548683798	9.1429929367117	0.154411138096878	-0.327678824040821	0.948499891608048	0.282743825099157	0.392285553390184
O43741	5'-AMP-activated protein kinase subunit beta-2 OS=Homo sapiens OX=9606 GN=PRKAB2 PE=1 SV=1	5	sp|O43741|AAKB2_HUMAN	O43741	O43741	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.570701841166672	0.20908696456342	19.2298370054202	-2.80209087678148	9.1429929367117	0.0203383018793942	-1.22072739164924	0.0793237093159006	0.288032872358602	0.392285553390184
O43747	AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5	22	sp|O43747|AP1G1_HUMAN	O43747	O43747	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.348086015925992	0.185738628989181	21.0759909752865	1.84922320035402	9.1429929367117	0.0969545355790539	-0.252673436758492	0.948845468610477	0.266202567921879	0.392285553390184
O43752	Syntaxin-6 OS=Homo sapiens OX=9606 GN=STX6 PE=1 SV=1	7	sp|O43752|STX6_HUMAN	O43752	O43752	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0132767447091827	0.155713650524088	19.8416403560699	-0.0783645970735638	9.1429929367117	0.939226331004293	-0.554000027167935	0.527446537749569	0.239599935851971	0.956950236606591
O43759	Synaptogyrin-1 OS=Homo sapiens OX=9606 GN=SYNGR1 PE=1 SV=2	2	sp|O43759|SNG1_HUMAN	O43759	O43759	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.557210041360161	0.283972865266975	20.9194641437032	-2.1736852913192	9.1429929367117	0.0573048833614123	-1.37534629494555	0.260926212225229	0.362524419118543	0.392285553390184
O43760	Synaptogyrin-2 OS=Homo sapiens OX=9606 GN=SYNGR2 PE=1 SV=1	5	sp|O43760|SNG2_HUMAN	O43760	O43760	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.500294987106636	0.304470362655426	24.0081651918779	-1.84376995220535	9.1429929367117	0.0978031042745576	-1.3663047509648	0.365714776751529	0.383737653988341	0.392285553390184
O43765	Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1	8	sp|O43765|SGTA_HUMAN	O43765	O43765	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.722396655252827	0.473711640135912	20.6511447246453	-1.80568428216224	9.1429929367117	0.103925314338829	-1.99923900586494	0.554445695359282	0.565781713538621	0.392285553390184
O43768	Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1	14	sp|O43768|ENSA_HUMAN	O43768	O43768	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.845988317826907	0.490857911188178	22.1102191256874	-2.04636604592922	9.1429929367117	0.070543066982338	-2.16541242543273	0.473435789778917	0.584650119200322	0.392285553390184
O43772	Mitochondrial carnitine/acylcarnitine carrier protein OS=Homo sapiens OX=9606 GN=SLC25A20 PE=1 SV=1	5	sp|O43772|MCAT_HUMAN	O43772	O43772	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.288981786880828	0.229356934617099	20.208404781459	1.32854819065518	9.1429929367117	0.216200609898017	-0.405237268167104	0.98320084192876	0.307615459612447	0.404676725828099
O43776	Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1	24	sp|O43776|SYNC_HUMAN	O43776	O43776	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.281848086982554	0.208952473044731	22.4461747853124	1.3844627052359	9.1429929367117	0.19906930504799	-0.367888317000796	0.931584490965904	0.287904748630786	0.397975652546172
O43795	Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3	46	sp|O43795|MYO1B_HUMAN	O43795	O43795	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.299039643134772	0.186436206746112	22.2796682709468	1.58485624957207	9.1429929367117	0.146932696254961	-0.303162447963028	0.901241734232572	0.26684181554169	0.392285553390184
O43805	Microtubule nucleation factor SSNA1 OS=Homo sapiens OX=9606 GN=SSNA1 PE=1 SV=2	3	sp|O43805|SSNA1_HUMAN	O43805	O43805	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.667224219221533	0.584714436685166	19.3088422616559	-1.3701107173621	9.1429929367117	0.203352463402338	-2.2214693263518	0.887020887908733	0.688701670609233	0.399506029562215
O43808	Peroxisomal membrane protein PMP34 OS=Homo sapiens OX=9606 GN=SLC25A17 PE=1 SV=1	3	sp|O43808|PM34_HUMAN	O43808	O43808	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.211705550786796	0.284057706660874	18.6260559541705	0.825668077784709	9.1429929367117	0.430009315416887	-0.606627555434229	1.03003865700782	0.362611646505268	0.556679994820377
O43809	Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1	12	sp|O43809|CPSF5_HUMAN	O43809	O43809	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.135684743208964	0.167236272301965	22.7512760674239	-0.768828159855401	9.1429929367117	0.461392804331983	-0.698939807784784	0.427570321366855	0.249583995582729	0.582564077184573
O43813	Glutathione S-transferase LANCL1 OS=Homo sapiens OX=9606 GN=LANCL1 PE=1 SV=1	9	sp|O43813|LANC1_HUMAN	O43813	O43813	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0848752954548762	0.0594471351133049	22.1819520682293	0.690442372304694	9.1429929367117	0.50706330923562	-0.307459867314509	0.477210458224262	0.173847664566188	0.618642699557016
O43815	Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4	20	sp|O43815|STRN_HUMAN	O43815	O43815	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0536872224291478	0.0690633101058578	21.2020272337545	-0.425466796847754	9.1429929367117	0.680335953511464	-0.456412261523881	0.349037816665586	0.17845152347484	0.76324628821545
O43818	U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1	9	sp|O43818|U3IP2_HUMAN	O43818	O43818	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.245834447447184	0.171483697337632	21.6878075322117	1.37232336380484	9.1429929367117	0.202687050476205	-0.325893801457376	0.817562696351744	0.253338548951314	0.399444610319019
O43819	Protein SCO2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO2 PE=1 SV=3	5	sp|O43819|SCO2_HUMAN	O43819	O43819	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.173273029427727	0.10105920346416	20.8625770471263	1.24100786890478	9.1429929367117	0.24549978495389	-0.272341972710059	0.618888031565513	0.197456498343095	0.419497359779821
O43823	A-kinase anchor protein 8 OS=Homo sapiens OX=9606 GN=AKAP8 PE=1 SV=1	7	sp|O43823|AKAP8_HUMAN	O43823	O43823	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.44191283905404	0.295814302425612	19.2442631113469	1.66768582232445	9.1429929367117	0.129196680653845	-0.403805509396345	1.28763118750443	0.374746323324822	0.392285553390184
O43824	Putative GTP-binding protein 6 OS=Homo sapiens OX=9606 GN=GTPBP6 PE=1 SV=4	6	sp|O43824|GTPB6_HUMAN	O43824	O43824	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.341343550582478	0.132861870831607	19.3233272994846	2.18628070672453	9.1429929367117	0.0561342789561366	-0.156954455713577	0.839641556878533	0.220800868423503	0.392285553390184
O43837	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2	18	sp|O43837|IDH3B_HUMAN	O43837	O43837	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.175337050485532	0.173460035813916	21.6215296858045	0.972033051821983	9.1429929367117	0.356046243766132	-0.400362690964204	0.751036791935267	0.255098357322675	0.49716391550513
O43847	Nardilysin OS=Homo sapiens OX=9606 GN=NRDC PE=1 SV=3	33	sp|O43847|NRDC_HUMAN	O43847	O43847	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.39795529737753	0.202044888095943	20.5311534603082	2.0002677354101	9.1429929367117	0.076024468740306	-0.237009327571486	1.03291992232655	0.281359224471087	0.392285553390184
O43852	Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2	14	sp|O43852|CALU_HUMAN	O43852	O43852	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.29942514003959	0.509483201648553	21.7483985273543	-3.03644854233027	9.1429929367117	0.0138498214664262	-2.66523017492437	0.0663798948451952	0.60520197550335	0.392285553390184
O43865	S-adenosylhomocysteine hydrolase-like protein 1 OS=Homo sapiens OX=9606 GN=AHCYL1 PE=1 SV=2	20	sp|O43865|SAHH2_HUMAN	O43865	O43865	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.340199012944743	0.206839255407173	20.5141976642645	1.68283510630942	9.1429929367117	0.126170675256286	-0.30500172582594	0.985399751715425	0.285894949664743	0.392285553390184
O43896	Kinesin-like protein KIF1C OS=Homo sapiens OX=9606 GN=KIF1C PE=1 SV=3	16	sp|O43896|KIF1C_HUMAN	O43896	O43896	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.16997244490792	0.111971273273138	19.9184374737855	1.17236225505107	9.1429929367117	0.270692078612154	-0.292749465178299	0.632694354994139	0.205036741657997	0.435720583655342
O43913	Origin recognition complex subunit 5 OS=Homo sapiens OX=9606 GN=ORC5 PE=1 SV=1	8	sp|O43913|ORC5_HUMAN	O43913	O43913	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.318471879785374	0.274078766499763	19.9532572068042	1.27810094483804	9.1429929367117	0.232706497550157	-0.476788425628227	1.11373218519898	0.352387855940442	0.4132657809355
O43920	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Homo sapiens OX=9606 GN=NDUFS5 PE=1 SV=3	4	sp|O43920|NDUS5_HUMAN	O43920	O43920	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0523842963505667	0.0775351476318567	21.9322896397579	0.4049075450822	9.1429929367117	0.694855392040444	-0.36051925225633	0.465287844957464	0.182961723618421	0.774426807347828
O43924	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta OS=Homo sapiens OX=9606 GN=PDE6D PE=1 SV=1	4	sp|O43924|PDE6D_HUMAN	O43924	O43924	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.258656910450358	0.243650112737207	20.4917039647884	1.13701850898628	9.1429929367117	0.284451105461949	-0.46738204216114	0.984695863061857	0.321715176902924	0.444727265607059
O43929	Origin recognition complex subunit 4 OS=Homo sapiens OX=9606 GN=ORC4 PE=1 SV=2	12	sp|O43929|ORC4_HUMAN	O43929	O43929	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.218403528086673	0.178710906683877	19.3569444147839	1.18881870958925	9.1429929367117	0.264470181368673	-0.367933590578373	0.804740646751719	0.259811886369977	0.431978545942637
O43933	Peroxisomal ATPase PEX1 OS=Homo sapiens OX=9606 GN=PEX1 PE=1 SV=1	6	sp|O43933|PEX1_HUMAN	O43933	O43933	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0954422778695286	0.0751062288949389	18.0094789949688	-0.743147913376637	9.1429929367117	0.47605295802982	-0.505333769377488	0.31444921363843	0.181627050762452	0.594018392053716
O60216	Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2	22	sp|O60216|RAD21_HUMAN	O60216	O60216	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.205426654118493	0.119114225318922	19.7597833864314	1.38174779689354	9.1429929367117	0.199873574622846	-0.269068063629534	0.679921371866519	0.210253391378979	0.398400213348731
O60218	Aldo-keto reductase family 1 member B10 OS=Homo sapiens OX=9606 GN=AKR1B10 PE=1 SV=2	32	sp|O60218|AK1BA_HUMAN	O60218	O60218	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.130915244830723	0.212475154448207	24.500803245079	0.635639749827866	9.1429929367117	0.540592833596504	-0.526413379110157	0.788243868771604	0.291268937808154	0.646449823687294
O60220	Mitochondrial import inner membrane translocase subunit Tim8 A OS=Homo sapiens OX=9606 GN=TIMM8A PE=1 SV=1	1	sp|O60220|TIM8A_HUMAN	O60220	O60220	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.36533939321865	0.800806810257535	20.6228008086109	-2.07338095683148	9.1429929367117	0.0675087617065258	-3.4670111384141	0.736332351976807	0.931271930886649	0.392285553390184
O60231	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=2	19	sp|O60231|DHX16_HUMAN	O60231	O60231	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.226530421084766	0.148489660509401	20.3301673936748	1.37198127392455	9.1429929367117	0.202789806370215	-0.300434515291374	0.753495357460906	0.233503474046528	0.399444610319019
O60232	Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1	3	sp|O60232|ZNRD2_HUMAN	O60232	O60232	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-2.02128298148641	0.967233736439643	20.3098788339997	-2.55320771328732	9.1429929367117	0.030664073063277	-4.54792865116957	0.505362688196751	1.11958215970278	0.392285553390184
O60237	Protein phosphatase 1 regulatory subunit 12B OS=Homo sapiens OX=9606 GN=PPP1R12B PE=1 SV=2	1	sp|O60237|MYPT2_HUMAN	O60237	O60237	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.231099580037979	0.378311196906792	17.4961194972876	0.714187372047223	7.1429929367117	0.497779606361417	-0.648851866767641	1.1110510268436	0.373642576070959	0.61214373891153
O60238	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like OS=Homo sapiens OX=9606 GN=BNIP3L PE=1 SV=1	2	sp|O60238|BNI3L_HUMAN	O60238	O60238	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.95517149030967	0.829856587088191	17.1563259074331	-1.44060922930817	8.1429929367117	0.187015614244033	-2.95094352438405	1.04060054376471	0.868114002833548	0.394991376498651
O60244	Mediator of RNA polymerase II transcription subunit 14 OS=Homo sapiens OX=9606 GN=MED14 PE=1 SV=2	12	sp|O60244|MED14_HUMAN	O60244	O60244	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.317915077486388	0.188538303428701	18.8246385941148	1.67278442521671	9.1429929367117	0.128170972062447	-0.288645973083216	0.924476128055992	0.268773314413121	0.392285553390184
O60256	Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1	16	sp|O60256|KPRB_HUMAN	O60256	O60256	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.346132607144328	0.205729266419529	20.8356288393444	1.71851656237796	9.1429929367117	0.119296942366519	-0.296691509577657	0.988956723866313	0.284841844483433	0.392285553390184
O60264	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens OX=9606 GN=SMARCA5 PE=1 SV=1	45	sp|O60264|SMCA5_HUMAN	O60264	O60264	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.333814742571312	0.199131494239158	20.3388259545837	1.69437095582538	9.1429929367117	0.123909848647742	-0.294967668661243	0.962597153803867	0.278619823269141	0.392285553390184
O60269	G protein-regulated inducer of neurite outgrowth 2 OS=Homo sapiens OX=9606 GN=GPRIN2 PE=1 SV=2	4	sp|O60269|GRIN2_HUMAN	O60269	O60269	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.853757149490503	0.444136724731281	19.7379620892246	-2.26371891570256	9.1429929367117	0.0494324775946086	-2.05744873321126	0.34993443423025	0.533367871517627	0.392285553390184
O60271	C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens OX=9606 GN=SPAG9 PE=1 SV=4	44	sp|O60271|JIP4_HUMAN	O60271	O60271	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.197071195940973	0.105072570500736	21.0606764633979	1.39220163178286	9.1429929367117	0.196791879437276	-0.254706081514064	0.648848473396009	0.200187064639411	0.397271989892051
O60287	Nucleolar pre-ribosomal-associated protein 1 OS=Homo sapiens OX=9606 GN=URB1 PE=1 SV=4	22	sp|O60287|NPA1P_HUMAN	O60287	O60287	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.310369110381533	0.192608394354614	19.2567011298332	1.61054078351616	9.1429929367117	0.141211922274094	-0.304680481602833	0.925418702365898	0.272534672661291	0.392285553390184
O60291	E3 ubiquitin-protein ligase MGRN1 OS=Homo sapiens OX=9606 GN=MGRN1 PE=1 SV=2	3	sp|O60291|MGRN1_HUMAN	O60291	O60291	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.014729097051247	0.140870702198128	18.5738418626892	0.0916724008244996	9.1429929367117	0.928935494887842	-0.498062486724892	0.527520680827386	0.227223118670807	0.950165113775672
O60292	Signal-induced proliferation-associated 1-like protein 3 OS=Homo sapiens OX=9606 GN=SIPA1L3 PE=1 SV=3	49	sp|O60292|SI1L3_HUMAN	O60292	O60292	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.151388590527599	0.0751201214881532	20.5332948176566	-1.17871709552213	9.1429929367117	0.268275629076533	-0.561297099354101	0.258519918298903	0.181634591307799	0.435249076263277
O60293	Zinc finger C3H1 domain-containing protein OS=Homo sapiens OX=9606 GN=ZFC3H1 PE=1 SV=3	6	sp|O60293|ZC3H1_HUMAN	O60293	O60293	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.256296853918563	0.342454656754572	18.3881933180367	0.855497209944296	9.1429929367117	0.414132239632408	-0.69985759012038	1.21245129795751	0.423681670252072	0.543555952540197
O60306	RNA helicase aquarius OS=Homo sapiens OX=9606 GN=AQR PE=1 SV=4	28	sp|O60306|AQR_HUMAN	O60306	O60306	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.327286752415416	0.128093765309132	19.9413989799981	2.13226416596002	9.1429929367117	0.0613238235714022	-0.162594465128948	0.81716796995978	0.217071304503461	0.392285553390184
O60313	Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3	32	sp|O60313|OPA1_HUMAN	O60313	O60313	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.29134938751897	0.204026655925858	20.3715793062366	1.45475512179895	9.1429929367117	0.179191709613943	-0.347837099106616	0.930535874144555	0.283229973927781	0.39407593178187
O60318	Germinal-center associated nuclear protein OS=Homo sapiens OX=9606 GN=MCM3AP PE=1 SV=2	8	sp|O60318|GANP_HUMAN	O60318	O60318	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0324204029013409	0.130588795436192	18.6160677588837	0.209344658893725	9.1429929367117	0.83876938970202	-0.461844636593935	0.526685442396616	0.219013820189948	0.887287849190303
O60333	Kinesin-like protein KIF1B OS=Homo sapiens OX=9606 GN=KIF1B PE=1 SV=5	9	sp|O60333|KIF1B_HUMAN	O60333	O60333	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.20478614014884	0.182855362231119	19.9549016100997	1.09880380013252	9.1429929367117	0.299944579006046	-0.39003141541713	0.79960369571481	0.263569653426388	0.454864683677694
